route,location_id,year,month,hour,day_of_week,is_weekend,is_rush_hour,temp_celsius,humidity_pct,precipitation_mm,wind_speed_kmh,visibility_km,is_rainy,is_heavy_rain,is_cold,is_hot,low_visibility,high_wind,weather_intensity,dir_E,dir_N,dir_S,dir_UNKNOWN,dir_W,is_major_delay,is_gapped_operational,is_bunching_operational
36,5597,2023,7,19,1,0,0,23.0,75.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,0,0,0,0,1,0,0,0
36,5597,2023,10,14,4,0,0,12.8,95.0,0.2,4.0,14.5,1,0,0,0,0,0,1.3,0,0,0,0,1,0,0,0
36,5597,2023,11,16,6,1,1,4.6,52.0,0.0,28.0,16.1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,0,0
36,5597,2024,3,7,1,0,1,-0.6,75.0,0.0,24.0,16.1,0,0,1,0,0,0,2.2,0,0,0,0,1,0,0,0
36,5597,2024,8,10,2,0,0,22.3,60.0,0.0,26.0,16.1,0,0,0,0,0,0,1.3,1,0,0,0,0,0,0,0
36,5644,2023,6,20,1,0,0,19.4,77.0,0.0,32.0,12.9,0,0,0,0,0,1,1.6,0,0,0,0,1,0,0,1
36,5644,2025,6,18,6,1,1,25.7,77.0,0.0,5.0,16.1,0,0,0,1,0,0,0.25,0,0,0,0,1,0,1,0
36,5685,2025,6,10,1,0,0,23.8,80.0,0.0,5.0,16.1,0,0,0,0,0,0,0.25,1,0,0,0,0,0,0,0
36,5710,2025,6,6,2,0,0,20.2,88.0,0.0,5.0,16.1,0,0,0,0,0,0,0.25,0,1,0,0,0,1,1,0
36,5756,2025,6,14,4,0,0,19.6,83.0,0.0,24.0,16.1,0,0,0,0,0,0,1.2,0,0,0,1,0,1,1,0
36,5780,2022,6,16,3,0,1,20.1,78.0,0.0,28.0,16.1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,0,0
36,5780,2022,9,20,4,0,0,13.0,56.0,0.0,21.0,16.1,0,0,0,0,0,0,1.05,0,0,0,0,1,0,0,0
36,5780,2022,9,20,3,0,0,9.2,85.0,0.0,4.0,16.1,0,0,0,0,0,0,0.2,0,0,0,0,1,0,0,0
36,5780,2023,4,14,6,1,0,7.5,68.0,0.0,15.0,16.1,0,0,0,0,0,0,0.75,0,0,0,0,1,0,0,0
36,5780,2023,8,13,3,0,0,23.1,78.0,0.0,18.0,16.1,0,0,0,0,0,0,0.9,0,0,0,0,1,0,0,0
36,5780,2024,2,15,5,1,0,-4.2,33.0,0.0,9.0,16.1,0,0,1,0,0,0,1.45,0,0,0,0,1,0,0,0
36,5780,2024,5,16,6,1,1,11.6,93.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,1,0,0,0,0,0,0
36,5780,2024,8,22,1,0,0,16.6,60.0,0.0,8.0,16.1,0,0,0,0,0,0,0.4,0,0,0,0,1,0,1,0
36,5780,2025,9,11,4,0,0,18.5,72.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,0,0,0,1,0,0,0
36,5857,2025,7,15,4,0,0,22.5,61.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,1,0,0,0,0,1,1,0
36,5858,2022,4,22,1,0,0,9.6,64.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,1,0,0,0,0,0,1,0
36,5858,2023,1,12,2,0,0,0.1,95.0,0.2,34.0,2.8,1,0,0,0,1,1,2.8,1,0,0,0,0,0,0,0
36,5858,2023,2,19,5,1,0,-1.9,58.0,0.0,35.0,16.1,0,0,1,0,0,1,2.75,1,0,0,0,0,0,0,0
36,5858,2023,3,10,1,0,0,-0.7,44.0,0.0,34.0,16.1,0,0,1,0,0,1,2.7,1,0,0,0,0,0,0,0
36,5858,2024,1,10,5,1,0,1.4,79.0,0.0,37.0,16.1,0,0,0,0,0,1,1.85,1,0,0,0,0,0,0,0
36,5858,2024,2,15,0,0,0,2.8,60.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,1,0,0,0,0,0,0,0
36,5858,2025,7,16,4,0,1,24.0,48.0,0.0,15.0,16.1,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0,1
36,5858,2026,3,16,2,0,1,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,0,0,0,1,0,0,0
36,5869,2024,8,10,1,0,0,22.5,64.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,1,0,0,0,0,0,0,0
36,5900,2025,7,16,6,1,1,27.1,66.0,0.0,21.0,16.1,0,0,0,1,0,0,1.05,0,0,0,0,1,0,0,0
36,5937,2025,9,6,4,0,0,16.6,87.0,0.0,18.0,16.1,0,0,0,0,0,0,0.9,0,1,0,0,0,0,0,0
36,6010,2024,8,9,3,0,1,20.1,61.0,0.0,13.0,16.1,0,0,0,0,0,0,0.65,1,0,0,0,0,0,0,0
36,6010,2025,7,13,5,1,0,26.9,83.0,0.0,22.0,16.1,0,0,0,1,0,0,1.1,0,0,0,0,1,0,0,0
36,6126,2024,5,18,0,0,1,15.8,69.0,0.0,4.0,16.1,0,0,0,0,0,0,0.2,0,0,0,0,1,0,0,0
36,6126,2025,7,18,5,1,1,22.7,72.0,0.0,13.0,16.1,0,0,0,0,0,0,0.65,1,0,0,0,0,0,0,0
36,6159,2025,7,17,0,0,1,21.0,58.0,0.0,13.0,16.1,0,0,0,0,0,0,0.65,0,0,0,0,1,0,0,0
36,6169,2025,7,8,1,0,1,19.0,74.0,0.0,21.0,16.1,0,0,0,0,0,0,1.05,1,0,0,0,0,0,0,0
36,6234,2022,7,9,5,1,1,19.5,51.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,0,0,0,1,0,1,0
36,6286,2025,7,12,1,0,0,27.3,68.0,0.0,13.0,16.1,0,0,0,1,0,0,0.65,1,0,0,0,0,0,0,0
36,6416,2025,8,19,6,1,0,27.5,73.0,0.0,15.0,16.1,0,0,0,1,0,0,0.75,0,0,0,1,0,0,0,1
36,6438,2025,8,11,4,0,0,25.4,74.0,0.0,13.0,16.1,0,0,0,1,0,0,0.65,0,1,0,0,0,0,0,0
36,6758,2025,8,6,2,0,0,14.0,72.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,0,0,0,0,1,0,0,0
36,6909,2025,9,21,4,0,0,16.8,59.0,0.0,22.0,16.1,0,0,0,0,0,0,1.1,1,0,0,0,0,0,1,0
36,6914,2022,10,6,3,0,0,4.8,66.0,0.0,30.0,16.1,0,0,0,0,0,0,1.5,0,0,0,1,0,0,0,0
36,6926,2025,9,9,6,1,1,14.8,63.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,0,0,0,1,0,0,0
36,6938,2025,9,15,4,0,0,18.5,66.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,1,0,0,0,0,0,0,0
36,6998,2022,10,11,6,1,0,15.7,49.0,0.0,35.0,16.1,0,0,0,0,0,1,1.75,0,0,0,0,1,1,1,0
36,6998,2025,9,13,3,0,0,22.1,57.0,0.0,13.0,16.1,0,0,0,0,0,0,0.65,0,0,0,0,1,0,0,0
36,7022,2022,5,17,6,1,1,20.8,64.0,0.0,8.0,16.1,0,0,0,0,0,0,0.4,0,0,0,0,1,0,0,0
36,7022,2022,9,15,5,1,0,20.8,85.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,0,0,0,1,0,0,0
36,7022,2022,12,6,2,0,0,6.1,93.0,0.0,13.0,6.4,0,0,0,0,0,0,0.65,0,0,0,0,1,1,1,0
36,7022,2025,9,14,5,1,0,19.2,84.0,0.0,4.0,16.1,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0
36,7023,2025,9,14,5,1,0,19.2,84.0,0.0,4.0,16.1,0,0,0,0,0,0,0.2,0,0,0,0,1,0,0,0
36,7056,2025,9,16,0,0,1,20.5,73.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,0,0,0,1,0,0,0,0
36,7166,2024,5,12,1,0,0,16.5,83.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,0,0,1,0,0,0,0
36,7312,2025,10,7,2,0,1,11.9,63.0,0.0,21.0,16.1,0,0,0,0,0,0,1.05,1,0,0,0,0,0,0,0
36,7315,2025,10,9,2,0,1,13.9,65.0,0.0,24.0,16.1,0,0,0,0,0,0,1.2,0,0,0,0,1,0,0,0
36,7386,2022,11,11,6,1,0,2.7,64.0,0.0,24.0,16.1,0,0,0,0,0,0,1.2,0,0,0,0,1,0,0,0
36,7386,2024,6,17,2,0,1,17.4,82.0,0.0,21.0,16.1,0,0,0,0,0,0,1.05,1,0,0,0,0,0,0,0
36,7407,2022,3,15,4,0,0,1.6,34.0,0.0,32.0,16.1,0,0,0,0,0,1,1.6,1,0,0,0,0,0,0,0
36,7407,2022,4,6,3,0,0,5.0,84.0,0.0,28.0,16.1,0,0,0,0,0,0,1.4,0,1,0,0,0,0,0,0
36,7407,2022,5,6,2,0,0,11.4,91.0,1.5,18.0,16.1,1,0,0,0,0,0,2.65,0,0,0,0,1,0,1,0
36,7407,2022,9,15,3,0,0,17.2,55.0,0.0,13.0,16.1,0,0,0,0,0,0,0.65,1,0,0,0,0,0,0,0
36,7407,2023,4,22,3,0,0,7.7,60.0,0.0,26.0,16.1,0,0,0,0,0,0,1.3,1,0,0,0,0,0,1,0
36,7407,2023,5,15,6,1,0,11.8,92.0,1.8,18.0,9.7,1,0,0,0,0,0,2.8,0,0,1,0,0,0,0,0
36,7407,2023,11,12,2,0,0,0.0,63.0,0.0,28.0,16.1,0,0,0,0,0,0,1.4,1,0,0,0,0,0,0,0
36,7407,2024,5,15,0,0,0,19.9,80.0,0.0,22.0,16.1,0,0,0,0,0,0,1.1,0,1,0,0,0,0,0,0
36,7407,2024,7,15,2,0,0,24.0,82.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,1,0,0,0,0,0,0,0
36,7407,2024,12,6,5,1,0,3.1,96.0,0.0,26.0,6.4,0,0,0,0,0,0,1.3,0,1,0,0,0,0,0,0
36,7407,2025,10,13,1,0,0,20.5,75.0,0.0,24.0,16.1,0,0,0,0,0,0,1.2,1,0,0,0,0,0,0,0
36,7416,2025,10,20,1,0,0,16.0,78.0,0.0,21.0,16.1,0,0,0,0,0,0,1.05,0,0,0,1,0,1,1,0
36,7512,2022,1,18,5,1,1,-1.3,53.0,0.0,18.0,16.1,0,0,1,0,0,0,1.9,1,0,0,0,0,0,0,0
36,7512,2022,3,10,1,0,0,-2.4,43.0,0.0,9.0,16.1,0,0,1,0,0,0,1.45,0,0,0,0,1,0,0,0
36,7512,2022,4,18,3,0,1,7.5,65.0,0.0,24.0,16.1,0,0,0,0,0,0,1.2,0,0,0,0,1,0,0,0
36,7512,2022,7,8,2,0,1,23.1,63.0,0.0,21.0,16.1,0,0,0,0,0,0,1.05,0,0,0,1,0,1,1,0
36,7512,2022,7,8,1,0,1,26.5,68.0,0.0,15.0,16.1,0,0,0,1,0,0,0.75,1,0,0,0,0,0,0,0
36,7512,2022,11,18,6,1,1,1.5,57.0,0.0,30.0,16.1,0,0,0,0,0,0,1.5,1,0,0,0,0,0,0,0
36,7512,2023,2,10,2,0,0,3.4,71.0,0.0,18.0,16.1,0,0,0,0,0,0,0.9,1,0,0,0,0,0,0,0
36,7512,2023,2,10,1,0,0,1.4,85.0,0.0,9.0,9.7,0,0,0,0,0,0,0.45,0,0,0,0,1,0,0,0
36,7512,2023,5,17,4,0,1,10.6,71.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,0,0,0,0,1,0,1,0
36,7512,2023,8,11,5,1,0,20.0,82.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,1,0,0,0,0,0,1,0
36,7512,2023,9,9,1,0,1,19.9,93.0,0.0,4.0,16.1,0,0,0,0,0,0,0.2,1,0,0,0,0,1,1,0
36,7512,2023,9,16,1,0,1,18.4,71.0,0.0,32.0,16.1,0,0,0,0,0,1,1.6,0,0,0,0,1,0,0,0
36,7524,2022,12,11,1,0,0,0.0,63.0,0.0,15.0,16.1,0,0,0,0,0,0,0.75,0,0,0,1,0,0,0,0
36,7597,2025,10,6,0,0,0,11.1,89.0,0.0,21.0,16.1,0,0,0,0,0,0,1.05,0,1,0,0,0,0,0,0
36,7603,2025,10,15,0,0,0,15.7,43.0,0.0,28.0,16.1,0,0,0,0,0,0,1.4,1,0,0,0,0,0,0,0
36,7752,2023,8,15,5,1,0,18.7,68.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
36,7752,2024,1,22,6,1,0,-5.4,72.0,0.0,22.0,16.1,0,0,1,0,0,0,2.1,0,0,1,0,0,0,1,0
36,7752,2024,9,7,0,0,1,18.0,84.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
36,7752,2025,10,14,3,0,0,8.5,88.0,0.0,24.0,8.1,0,0,0,0,0,0,1.2,0,1,0,0,0,0,0,0
36,7752,2025,11,11,5,1,0,5.8,60.0,0.0,4.0,16.1,0,0,0,0,0,0,0.2,0,1,0,0,0,0,0,0
36,7917,2025,11,6,1,0,0,-2.5,87.0,0.0,13.0,6.4,0,0,1,0,0,0,1.65,0,0,0,0,1,0,0,0
36,7979,2025,11,16,4,0,1,8.9,65.0,0.0,5.0,16.1,0,0,0,0,0,0,0.25,0,0,0,0,1,0,0,0
36,8031,2023,8,15,2,0,0,19.3,67.0,0.0,30.0,16.1,0,0,0,0,0,0,1.5,0,0,1,0,0,1,1,0
36,8140,2025,11,6,1,0,0,6.2,89.0,0.0,13.0,16.1,0,0,0,0,0,0,0.65,1,0,0,0,0,0,0,0
36,8185,2025,11,13,3,0,0,1.7,82.0,0.0,35.0,8.1,0,0,0,0,0,1,1.75,0,0,0,0,1,0,0,0
36,8257,2025,11,12,6,1,0,2.9,92.0,1.5,37.0,9.7,1,0,0,0,0,1,3.6,1,0,0,0,0,0,0,0
36,8265,2022,3,18,3,0,1,6.5,80.0,0.0,26.0,16.1,0,0,0,0,0,0,1.3,0,0,0,0,1,0,0,0
36,8306,2023,6,7,1,0,1,14.4,72.0,0.0,18.0,16.1,0,0,0,0,0,0,0.9,0,0,0,0,1,1,1,0
36,8332,2023,4,20,5,1,0,3.0,65.0,0.0,5.0,16.1,0,0,0,0,0,0,0.25,0,0,0,0,1,0,0,1
36,8332,2023,10,12,2,0,0,22.5,75.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,0,0,0,1,0,0,0
36,8332,2023,10,17,3,0,1,15.7,84.0,0.0,4.0,16.1,0,0,0,0,0,0,0.2,0,0,0,0,1,0,0,0
36,8332,2024,5,16,5,1,1,11.3,82.0,0.0,5.0,16.1,0,0,0,0,0,0,0.25,0,0,0,0,1,0,0,0
36,8332,2024,7,20,0,0,0,19.4,56.0,0.0,5.0,16.1,0,0,0,0,0,0,0.25,0,0,0,0,1,0,0,0
36,8332,2025,12,14,4,0,0,-0.3,61.0,0.0,28.0,16.1,0,0,1,0,0,0,2.4,0,0,0,0,1,0,0,0
36,8383,2025,12,22,0,0,0,-5.8,48.0,0.0,21.0,16.1,0,0,1,0,0,0,2.05,1,0,0,0,0,0,0,1
36,8387,2023,3,16,6,1,1,5.8,62.0,0.0,28.0,16.1,0,0,0,0,0,0,1.4,0,0,0,0,1,1,1,0
36,8387,2023,6,9,2,0,1,18.2,68.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,0,0,1,0,0,0,0,0
36,8423,2023,3,14,2,0,0,2.4,49.0,0.0,21.0,16.1,0,0,0,0,0,0,1.05,0,0,0,0,1,0,0,0
36,8435,2025,12,11,3,0,0,-5.0,63.0,0.0,13.0,16.1,0,0,1,0,0,0,1.65,1,0,0,0,0,0,0,0
36,8435,2026,1,22,4,0,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,1,0
36,8450,2025,12,7,4,0,1,-7.1,72.0,0.0,17.0,16.1,0,0,1,0,0,0,1.85,1,0,0,0,0,0,0,1
36,8533,2022,1,7,4,0,1,-3.9,66.0,0.0,17.0,16.1,0,0,1,0,0,0,1.85,0,0,0,0,1,0,0,0
36,8533,2022,1,16,2,0,1,3.1,59.0,0.0,35.0,16.1,0,0,0,0,0,1,1.75,0,0,0,1,0,1,1,0
36,8533,2023,12,7,1,0,1,1.6,68.0,0.0,8.0,16.1,0,0,0,0,0,0,0.4,0,0,0,0,1,1,1,0
36,8599,2022,1,21,1,0,0,-10.4,55.0,0.0,18.0,16.1,0,0,1,0,0,0,1.9,0,0,0,0,1,0,0,0
36,8599,2022,2,18,4,0,1,-5.6,63.0,0.0,18.0,16.1,0,0,1,0,0,0,1.9,0,0,0,1,0,0,0,0
36,8599,2022,10,16,4,0,1,8.4,74.0,0.0,28.0,16.1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,0,0
36,8599,2024,6,12,4,0,0,20.2,62.0,0.0,5.0,16.1,0,0,0,0,0,0,0.25,0,0,0,0,1,0,0,0
36,8599,2024,9,17,0,0,1,19.5,92.0,0.0,28.0,16.1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,0,0
36,8599,2025,12,8,0,0,1,-3.0,72.0,0.0,18.0,16.1,0,0,1,0,0,0,1.9,0,0,0,0,1,0,0,0
36,8748,2026,1,9,5,1,1,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
36,8894,2022,5,17,3,0,1,14.4,85.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,0,0,0,1,0,0,0,1
36,9065,2023,8,13,6,1,0,24.2,56.0,0.0,24.0,16.1,0,0,0,0,0,0,1.2,0,0,0,0,1,0,0,0
36,9130,2023,3,13,4,0,0,5.3,97.0,0.0,18.0,16.1,0,0,0,0,0,0,0.9,0,0,0,0,1,0,0,0
36,9140,2022,2,9,2,0,1,-2.5,69.0,0.0,39.0,16.1,0,0,1,0,0,1,2.95,0,0,0,0,1,0,0,0
36,9140,2022,3,15,5,1,0,5.7,61.0,0.0,35.0,16.1,0,0,0,0,0,1,1.75,0,0,0,1,0,0,0,0
36,9140,2022,3,22,0,0,0,-5.7,54.0,0.0,26.0,16.1,0,0,1,0,0,0,2.3,0,1,0,0,0,0,1,0
36,9140,2022,5,10,1,0,0,9.1,87.0,0.0,26.0,16.1,0,0,0,0,0,0,1.3,0,1,0,0,0,0,0,0
36,9140,2022,7,9,5,1,1,23.5,79.0,0.0,15.0,16.1,0,0,0,0,0,0,0.75,0,0,0,1,0,0,0,0
36,9140,2022,8,13,6,1,0,27.0,82.0,0.0,22.0,16.1,0,0,0,1,0,0,1.1,1,0,0,0,0,0,1,0
36,9140,2023,1,21,0,0,0,0.9,91.0,0.0,22.0,8.1,0,0,0,0,0,0,1.1,0,0,0,0,1,0,0,0
36,9140,2023,3,14,3,0,0,4.6,58.0,0.0,32.0,16.1,0,0,0,0,0,1,1.6,0,0,1,0,0,0,0,0
36,9140,2023,11,9,3,0,1,5.9,73.0,0.0,28.0,16.1,0,0,0,0,0,0,1.4,0,1,0,0,0,0,0,0
36,9140,2024,2,15,5,1,0,1.1,72.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,0,0,1,0,0,0,0,0
36,9140,2024,4,12,0,0,0,7.3,58.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,1,0,0,0,0,0,0,0
36,9140,2024,4,11,2,0,0,11.7,64.0,0.0,15.0,16.1,0,0,0,0,0,0,0.75,0,0,0,0,1,0,0,0
36,9140,2024,4,11,2,0,0,11.7,64.0,0.0,15.0,16.1,0,0,0,0,0,0,0.75,0,0,0,0,1,0,0,0
36,9140,2024,4,11,3,0,0,9.0,97.0,0.8,35.0,16.1,1,0,0,0,0,1,3.15,0,0,0,0,1,0,0,0
36,9463,2023,10,8,0,0,1,6.8,82.0,0.0,32.0,16.1,0,0,0,0,0,1,1.6,1,0,0,0,0,0,1,0
36,9463,2026,2,21,6,1,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,0,0,0,1,0,1,0
36,9663,2022,10,10,2,0,0,13.2,85.0,0.0,21.0,16.1,0,0,0,0,0,0,1.05,1,0,0,0,0,0,0,0
36,9663,2022,11,20,4,0,0,0.0,70.0,0.0,28.0,16.1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,0,0
36,9663,2026,3,6,2,0,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
36,9721,2022,1,16,2,0,1,2.1,67.0,0.0,28.0,16.1,0,0,0,0,0,0,1.4,0,0,0,0,1,0,0,0
36,9721,2022,8,15,1,0,0,28.4,38.0,0.0,26.0,16.1,0,0,0,1,0,0,1.3,1,0,0,0,0,0,0,0
36,9721,2023,4,10,3,0,0,7.3,65.0,0.0,30.0,16.1,0,0,0,0,0,0,1.5,1,0,0,0,0,0,0,0
36,9721,2023,5,11,2,0,0,6.0,93.0,0.2,15.0,16.1,1,0,0,0,0,0,1.85,1,0,0,0,0,0,0,0
36,9721,2024,7,9,0,0,1,24.2,83.0,0.0,15.0,16.1,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0,0
36,9721,2024,9,9,6,1,1,21.4,88.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,1,0,0,0,0,1,1,0
36,9955,2026,3,16,4,0,1,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,1
36,10195,2026,4,20,2,0,0,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,0,0,1,0,0,0,0
36,10245,2026,4,7,6,1,1,10.9,73.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,0,1,0,0,1,1,0
36,10393,2024,1,8,2,0,1,1.6,84.0,0.0,22.0,16.1,0,0,0,0,0,0,1.1,1,0,0,0,0,0,0,0
36,10487,2024,1,19,4,0,0,2.0,90.0,0.0,52.0,16.1,0,0,0,0,0,1,2.6,1,0,0,0,0,0,0,0
36,10522,2024,1,10,0,0,0,-10.0,66.0,0.0,24.0,16.1,0,0,1,0,0,0,2.2,1,0,0,0,0,0,0,0
36,10591,2024,1,10,6,1,0,-6.6,61.0,0.0,13.0,16.1,0,0,1,0,0,0,1.65,1,0,0,0,0,0,1,0
36,10599,2023,8,6,4,0,0,18.5,98.0,0.0,8.0,3.6,0,0,0,0,1,0,0.4,0,0,0,0,1,0,0,0
36,10599,2024,1,22,6,1,0,-5.4,72.0,0.0,22.0,16.1,0,0,1,0,0,0,2.1,0,0,0,0,1,0,1,0
36,10599,2024,2,12,0,0,0,5.7,55.0,0.0,18.0,16.1,0,0,0,0,0,0,0.9,1,0,0,0,0,0,0,0
36,10604,2023,4,14,4,0,0,11.0,64.0,0.0,18.0,16.1,0,0,0,0,0,0,0.9,0,0,0,0,1,0,0,1
36,10604,2024,1,21,0,0,0,-0.5,77.0,0.0,24.0,16.1,0,0,1,0,0,0,2.2,1,0,0,0,0,0,0,0
36,10680,2022,6,6,0,0,0,13.9,60.0,0.0,5.0,16.1,0,0,0,0,0,0,0.25,0,0,0,0,1,0,0,0
36,10680,2022,6,14,1,0,0,23.7,69.0,0.0,24.0,16.1,0,0,0,0,0,0,1.2,0,0,0,0,1,0,0,0
36,10680,2023,3,22,2,0,0,0.5,63.0,0.0,21.0,16.1,0,0,0,0,0,0,1.05,0,0,0,0,1,0,1,0
36,10680,2024,1,22,6,1,0,2.9,76.0,0.0,13.0,16.1,0,0,0,0,0,0,0.65,1,0,0,0,0,0,1,0
36,10680,2024,5,9,2,0,1,16.2,77.0,0.0,21.0,16.1,0,0,0,0,0,0,1.05,0,0,0,0,1,0,0,0
36,10680,2024,7,9,4,0,1,23.1,68.0,0.0,8.0,16.1,0,0,0,0,0,0,0.4,0,0,0,0,1,1,1,0
36,10711,2024,2,11,3,0,0,3.1,92.0,0.0,26.0,16.1,0,0,0,0,0,0,1.3,0,0,0,0,1,0,0,0
36,10781,2024,2,11,5,1,0,9.0,56.0,0.0,34.0,16.1,0,0,0,0,0,1,1.7,1,0,0,0,0,0,0,0
36,10811,2024,3,6,1,0,0,5.8,90.0,0.0,8.0,16.1,0,0,0,0,0,0,0.4,0,0,1,0,0,0,0,0
36,10851,2024,2,21,4,0,0,-2.5,57.0,0.0,24.0,16.1,0,0,1,0,0,0,2.2,0,0,0,0,1,0,0,0
36,10872,2024,2,18,0,0,1,-2.0,61.0,0.0,9.0,16.1,0,0,1,0,0,0,1.45,1,0,0,0,0,0,0,0
36,11022,2023,9,9,4,0,1,17.1,55.0,0.0,13.0,16.1,0,0,0,0,0,0,0.65,0,0,0,0,1,1,1,0
36,11022,2024,3,11,2,0,0,6.9,98.0,0.2,5.0,4.0,1,0,0,0,1,0,1.35,0,0,0,0,1,0,0,0
36,11246,2024,9,14,0,0,0,15.9,88.0,0.8,17.0,16.1,1,0,0,0,0,0,2.25,1,0,0,0,0,0,0,0
36,11348,2024,4,6,2,0,0,11.0,67.0,0.0,9.0,16.1,0,0,0,0,0,0,0.45,0,0,0,0,1,0,0,0
36,11433,2024,4,15,3,0,0,12.1,72.0,0.0,30.0,16.1,0,0,0,0,0,0,1.5,0,0,0,0,1,0,0,0
36,11549,2024,4,11,0,0,0,7.8,87.0,0.0,28.0,16.1,0,0,0,0,0,0,1.4,1,0,0,0,0,0,0,0
36,11589,2024,5,20,3,0,0,12.8,71.0,0.0,15.0,16.1,0,0,0,0,0,0,0.75,0,0,0,0,1,0,0,0
36,11589,2024,5,7,6,1,1,13.9,90.0,0.0,13.0,16.1,0,0,0,0,0,0,0.65,0,0,0,0,1,1,1,0
36,11625,2022,6,8,5,1,1,12.5,53.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,0,1,0,0,0,0,1,0
36,11625,2022,7,9,0,0,1,21.4,55.0,0.0,34.0,16.1,0,0,0,0,0,1,1.7,1,0,0,0,0,0,0,0
36,11625,2023,6,19,4,0,0,21.1,76.0,0.0,18.0,4.0,0,0,0,0,1,0,0.9,1,0,0,0,0,0,0,0
36,11625,2023,9,9,5,1,1,20.1,84.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,1,0,0,0,0,0,0,0
36,11625,2024,5,16,6,1,1,11.6,93.0,0.0,17.0,16.1,0,0,0,0,0,0,0.85,1,0,0,0,0,0,0,0
36,11657,2022,3,13,3,0,0,5.9,83.0,0.0,8.0,16.1,0,0,0,0,0,0,0.4,0,0,0,0,1,0,0,0
36,11657,2023,5,17,1,0,1,5.4,95.0,0.8,11.0,16.1,1,0,0,0,0,0,1.95,0,0,0,0,1,0,0,0
36,11657,2024,5,10,1,0,0,15.2,57.0,0.0,18.0,16.1,0,0,0,0,0,0,0.9,0,0,0,0,1,0,0,0
36,11712,2024,5,6,5,1,0,9.1,92.0,0.0,4.0,16.1,0,0,0,0,0,0,0.2,0,0,1,0,0,0,0,1
36,11714,2024,5,9,5,1,1,12.1,76.0,0.0,11.0,16.1,0,0,0,0,0,0,0.55,0,0,0,0,1,0,0,0
36,11740,2024,5,14,0,0,0,14.3,76.0,0.0,22.0,16.1,0,0,0,0,0,0,1.1,0,0,0,0,1,0,0,0
36,11740,2024,6,15,1,0,0,20.9,79.0,0.0,21.0,16.1,0,0,0,0,0,0,1.05,1,0,0,0,0,0,0,0
36,11760,2024,5,11,1,0,0,19.8,72.0,0.0,8.0,16.1,0,0,0,0,0,0,0.4,0,0,1,0,0,0,0,0
36,11771,2024,5,13,2,0,0,18.6,71.0,0.0,15.0,16.1,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0,0
36,11816,2022,1,17,1,0,1,-7.9,72.0,0.0,22.0,16.1,0,0,1,0,0,0,2.1,0,0,0,1,0,0,0,0
36,11816,2022,7,13,3,0,0,24.5,66.0,0.2,9.0,16.1,1,0,0,0,0,0,1.55,1,0,0,0,0,0,0,0
